c graph in DIMACS format 
p edge 256 32640
e 121 150 21597740
e 121 151 21597660
e 121 152 21280755
e 121 153 8569429
e 121 154 7766232
e 121 155 11737249
e 121 156 12536210
e 121 157 21607479
e 121 158 28630059
e 121 159 21468424
e 121 160 21607479
e 121 161 21608042
e 121 162 14998680
e 121 163 21689189
e 121 164 9082404
e 121 165 21613567
e 121 166 11323059
e 121 167 34991348
e 121 168 7726415
e 121 169 30788216
e 121 170 21608747
e 121 171 21607479
e 121 172 9368270
e 121 173 24607558
e 121 174 21596126
e 121 175 31522125
e 121 176 21552243
e 121 177 12492300
e 121 178 12498371
e 121 179 17579621
e 121 180 21479657
e 121 181 24605669
e 121 182 39231668
e 121 183 6040960
e 121 184 21602756
e 121 185 17840392
e 121 186 27447475
e 121 187 21665830
e 121 188 21607193
e 121 189 15051630
e 121 190 8986170
e 121 191 21523667
e 121 192 21456786
e 121 193 18372960
e 121 194 21596437
e 121 195 21607479
e 121 196 21589861
e 121 197 21453163
e 121 198 18062097
e 121 199 13814803
e 121 200 21607203
e 121 201 21607479
e 121 202 21495546
e 121 203 16389811
e 121 204 8150921
e 121 205 9075682
e 121 206 7770670
e 121 207 21628569
e 121 208 10300093
e 121 209 21607479
e 121 210 11511322
e 121 211 21588379
e 121 212 20938419
e 121 213 21474129
e 121 214 21602229
e 121 215 22770840
e 121 216 24598159
e 121 217 8646086
e 121 218 13677486
e 121 219 21638684
e 121 220 21594563
e 121 221 14989175
e 121 222 21506646
e 121 223 7968613
e 121 224 21527971
e 121 225 21506899
e 121 226 11243268
e 121 227 21607049
e 121 228 16267266
e 121 229 21607479
e 121 230 21599600
e 121 231 16147298
e 121 232 11528593
e 121 233 21555664
e 121 234 12416077
e 121 235 22123068
e 121 236 16128108
e 121 237 24551313
e 121 238 17267411
e 121 239 21607479
e 121 240 21607479
e 121 241 29867667
e 121 242 21508120
e 121 243 31436883
e 121 244 21607479
e 121 245 21607479
e 121 246 16428526
e 121 247 21607479
e 121 248 21607479
e 121 249 21607479
e 121 250 28143303
e 121 251 10897566
e 121 252 21602664
e 121 253 21604429
e 121 254 21607479
e 121 255 6090446
e 121 256 24606841
e 122 123 18088169
e 122 124 22143734
e 122 125 15683467
e 122 126 23181554
e 122 127 20005082
e 122 128 9449036
e 122 129 19036324
e 122 130 23180107
e 122 131 18243210
e 122 132 36525691
e 122 133 23182231
e 122 134 21009613
e 122 135 23138092
e 122 136 23129429
e 122 137 23493220
e 122 138 8356645
e 122 139 26499867
e 122 140 20642402
e 122 141 11523050
e 122 142 23098859
e 122 143 41103905
e 122 144 23172077
e 122 145 23366672
e 122 146 32322141
e 122 147 23180437
e 122 148 10432353
e 122 149 21228839
e 122 150 23172677
e 122 151 23173505
e 122 152 22974862
e 122 153 10189074
e 122 154 9385877
e 122 155 13797474
e 122 156 14230317
e 122 157 26345764
e 122 158 18195192
e 122 159 23109082
e 122 160 23301587
e 122 161 23183886
e 122 162 16574524
e 122 163 23147361
e 122 164 39925182
e 122 165 23180678
e 122 166 12898903
e 122 167 13971975
e 122 168 12622828
e 122 169 32906838
e 122 170 23188972
e 122 171 23183324
e 122 172 57416651
e 122 173 26372762
e 122 174 23171971
e 122 175 15326064
e 122 176 23128087
e 122 177 25043234
e 122 178 26517300
e 122 179 19286869
e 122 180 23215088
e 122 181 23155051
e 122 182 7038255
e 122 183 16679131
e 122 184 23305404
e 122 185 19341836
e 122 186 18833724
e 122 187 23109653
e 122 188 23183037
e 122 189 16627475
e 122 190 34698168
e 122 191 45381430
e 122 192 23076431
e 122 193 19948805
e 122 194 23231679
e 122 195 23314727
e 122 196 23312431
e 122 197 23029007
e 122 198 19756204
e 122 199 15458757
e 122 200 23226849
e 122 201 23183324
e 122 202 23189654
e 122 203 17187475
e 122 204 17762715
e 122 205 34048317
e 122 206 9346515
e 122 207 23172954
e 122 208 11875938
e 122 209 23301587
e 122 210 13087166
e 122 211 22792671
e 122 212 33862983
e 122 213 23049973
e 122 214 23178073
e 122 215 24402593
e 122 216 23174642
e 122 217 10304862
e 122 218 32209835
e 122 219 23145568
e 122 220 23170408
e 122 221 16565020
e 122 222 23256003
e 122 223 37726537
e 122 224 23105845
e 122 225 26336050
e 122 226 9608785
e 122 227 23302203
e 122 228 17882312
e 122 229 23183324
e 122 230 26307004
e 122 231 29590614
e 122 232 13104437
e 122 233 26267669
e 122 234 13991921
e 122 235 23825715
e 122 236 17703952
e 122 237 26245420
e 122 238 18843255
e 122 239 23183324
e 122 240 23183324
e 122 241 31584107
e 122 242 23083964
e 122 243 33126390
e 122 244 23183324
e 122 245 23301587
e 122 246 18004370
e 122 247 23183324
e 122 248 23183324
e 122 249 23183324
e 122 250 14770726
e 122 251 12589333
e 122 252 23309912
e 122 253 26375528
e 122 254 23227125
e 122 255 7784554
e 122 256 23301587
e 123 124 27951533
e 123 125 40572026
e 123 126 29690350
e 123 127 27137848
e 123 128 14590842
e 123 129 42358441
e 123 130 28299272
e 123 131 19724990
e 123 132 15287600
e 123 133 35307530
e 123 134 23644839
e 123 135 30819036
e 123 136 28273331
e 123 137 29883753
e 123 138 13494628
e 123 139 29587652
e 123 140 25705915
e 123 141 16548689
e 123 142 28089868
e 123 143 11280725
e 123 144 28315979
e 123 145 32052994
e 123 146 35565598
e 123 147 28334822
e 123 148 17395415
e 123 149 26383224
e 123 150 28316579
e 123 151 28317407
e 123 152 28000501
e 123 153 15287079
e 123 154 18146662
e 123 155 20188007
e 123 156 29852839
e 123 157 28327226
e 123 158 33526542
e 123 159 28202856
e 123 160 28327226
e 123 161 28327788
e 123 162 21718426
e 123 163 29715151
e 123 164 15795454
e 123 165 38866282
e 123 166 18042805
e 123 167 20362508
e 123 168 14456644
e 123 169 41580020
e 123 170 28326142
e 123 171 29692120
e 123 172 16098500
e 123 173 28338426
e 123 174 29688199
e 123 175 20480449
e 123 176 29745548
e 123 177 33801721
e 123 178 19228600
e 123 179 20742184
e 123 180 29564298
e 123 181 28298953
e 123 182 52938235
e 123 183 22998462
e 123 184 28317903
e 123 185 24485738
e 123 186 23977626
e 123 187 28253555
e 123 188 28326939
e 123 189 21771377
e 123 190 26014587
e 123 191 31992654
e 123 192 31837215
e 123 193 43100839
e 123 194 32000262
e 123 195 29692120
e 123 196 29689824
e 123 197 28234645
e 123 198 24781843
e 123 199 46703281
e 123 200 28324853
e 123 201 28325129
e 123 202 28215293
e 123 203 38851313
e 123 204 23106961
e 123 205 15795429
e 123 206 14490417
e 123 207 28316856
e 123 208 48543885
e 123 209 28327226
e 123 210 34732814
e 123 211 27936573
e 123 212 20645550
e 123 213 28191779
e 123 214 28321975
e 123 215 33199698
e 123 216 38859883
e 123 217 44044144
e 123 218 21762127
e 123 219 28289470
e 123 220 31986037
e 123 221 21706825
e 123 222 29646536
e 123 223 16053253
e 123 224 31934096
e 123 225 29591539
e 123 226 14763170
e 123 227 28326796
e 123 228 24347307
e 123 229 31987909
e 123 230 31975430
e 123 231 24231938
e 123 232 42404987
e 123 233 31942384
e 123 234 39521261
e 123 235 23762365
e 123 236 24212748
e 123 237 23932150
e 123 238 23997640
e 123 239 38864794
e 123 240 38913016
e 123 241 21193061
e 123 242 28227866
e 123 243 17144564
e 123 244 29692120
e 123 245 28325129
e 123 246 23148272
e 123 247 31987909
e 123 248 28327226
e 123 249 29692120
e 123 250 19925111
e 123 251 17614972
e 123 252 29687304
e 123 253 28334658
e 123 254 28337709
e 123 255 12810193
e 123 256 28325129
e 124 125 24596905
e 124 126 32219342
e 124 127 28924606
e 124 128 18486824
e 124 129 28074111
e 124 130 33541281
e 124 131 23618876
e 124 132 19406917
e 124 133 34598854
e 124 134 27539198
e 124 135 32175879
e 124 136 32167217
e 124 137 34950948
e 124 138 17388514
e 124 139 32093870
e 124 140 29601897
e 124 141 20442574
e 124 142 31983754
e 124 143 15176708
e 124 144 32212205
e 124 145 31566936
e 124 146 40549584
e 124 147 34611904
e 124 148 19470141
e 124 149 30266626
e 124 150 32210465
e 124 151 32211293
e 124 152 34938138
e 124 153 21602158
e 124 154 18380338
e 124 155 22350881
e 124 156 23149842
e 124 157 32221586
e 124 158 27232980
e 124 159 34486795
e 124 160 32221112
e 124 161 32221674
e 124 162 25612312
e 124 163 34627869
e 124 164 19691436
e 124 165 32218466
e 124 166 21936691
e 124 167 22534985
e 124 168 18340047
e 124 169 22678535
e 124 170 34616059
e 124 171 32221112
e 124 172 19981902
e 124 173 32528504
e 124 174 32209758
e 124 175 24363852
e 124 176 32165875
e 124 177 42656915
e 124 178 23112003
e 124 179 24638166
e 124 180 32093289
e 124 181 34576565
e 124 182 48357127
e 124 183 17296929
e 124 184 32211788
e 124 185 30816357
e 124 186 27871512
e 124 187 32147441
e 124 188 32220825
e 124 189 42634153
e 124 190 29908473
e 124 191 32137299
e 124 192 32070418
e 124 193 28986592
e 124 194 32210069
e 124 195 34604838
e 124 196 34581570
e 124 197 32066795
e 124 198 38780782
e 124 199 24428435
e 124 200 34586550
e 124 201 32221112
e 124 202 34474893
e 124 203 41555243
e 124 204 18764553
e 124 205 22055028
e 124 206 18384303
e 124 207 32210742
e 124 208 20913964
e 124 209 32221112
e 124 210 37083679
e 124 211 31824161
e 124 212 30930324
e 124 213 32087761
e 124 214 32215861
e 124 215 33384472
e 124 216 34609880
e 124 217 46671026
e 124 218 24284451
e 124 219 32183355
e 124 220 32208195
e 124 221 28048675
e 124 222 34656028
e 124 223 20947959
e 124 224 34507317
e 124 225 34486245
e 124 226 18646573
e 124 227 34587442
e 124 228 29260024
e 124 229 34597728
e 124 230 34574346
e 124 231 40909404
e 124 232 22142225
e 124 233 34545913
e 124 234 32649395
e 124 235 27658822
e 124 236 26742214
e 124 237 27842165
e 124 238 27881043
e 124 239 32221112
e 124 240 32221112
e 124 241 25086947
e 124 242 34535006
e 124 243 21038450
e 124 244 32221112
e 124 245 32221112
e 124 246 27042158
e 124 247 34604838
e 124 248 32221112
e 124 249 34614792
e 124 250 23808513
e 124 251 23892583
e 124 252 32216770
e 124 253 34608321
e 124 254 32221112
e 124 255 50302367
e 124 256 32221112
e 125 126 33400029
e 125 127 22481396
e 125 128 12046838
e 125 129 21630902
e 125 130 25755268
e 125 131 17178889
e 125 132 52214240
e 125 133 25780032
e 125 134 39707835
e 125 135 25732669
e 125 136 25724007
e 125 137 25190137
e 125 138 10945304
e 125 139 41914379
e 125 140 23161911
e 125 141 53851163
e 125 142 25568010
e 125 143 8733498
e 125 144 25769878
e 125 145 42643491
e 125 146 31654603
e 125 147 25778238
e 125 148 13026931
e 125 149 23823416
e 125 150 25770479
e 125 151 25771306
e 125 152 25451177
e 125 153 12779031
e 125 154 28189721
e 125 155 15910894
e 125 156 16709855
e 125 157 25781125
e 125 158 20789770
e 125 159 25663083
e 125 160 25781125
e 125 161 25781688
e 125 162 19169102
e 125 163 25829946
e 125 164 29472668
e 125 165 25808402
e 125 166 15493481
e 125 167 51647047
e 125 168 11896837
e 125 169 16457693
e 125 170 25776818
e 125 171 25777902
e 125 172 13538693
e 125 173 42038520
e 125 174 25769772
e 125 175 18094100
e 125 176 25725889
e 125 177 27548561
e 125 178 46983991
e 125 179 18194957
e 125 180 25720416
e 125 181 25749629
e 125 182 9636057
e 125 183 19233132
e 125 184 25771802
e 125 185 21936414
e 125 186 21431526
e 125 187 25707455
e 125 188 25777615
e 125 189 49976396
e 125 190 37177706
e 125 191 25694089
e 125 192 41906446
e 125 193 22546606
e 125 194 25766859
e 125 195 25781125
e 125 196 25763507
e 125 197 25626809
e 125 198 46223135
e 125 199 17985225
e 125 200 41947880
e 125 201 25777902
e 125 202 25665968
e 125 203 20491546
e 125 204 12321343
e 125 205 13246104
e 125 206 57117219
e 125 207 25767532
e 125 208 14473739
e 125 209 42024909
e 125 210 30847608
e 125 211 25686455
e 125 212 18098323
e 125 213 25647775
e 125 214 25772651
e 125 215 27018703
e 125 216 25798232
e 125 217 54094038
e 125 218 50932911
e 125 219 42033548
e 125 220 25768209
e 125 221 47939319
e 125 222 25735541
e 125 223 12139035
e 125 224 25701617
e 125 225 25680545
e 125 226 12206586
e 125 227 25777471
e 125 228 20436312
e 125 229 42002343
e 125 230 42041375
e 125 231 20317720
e 125 232 15702239
e 125 233 25729310
e 125 234 16586499
e 125 235 21218361
e 125 236 20298530
e 125 237 28750747
e 125 238 45372900
e 125 239 25781125
e 125 240 25777902
e 125 241 18643737
e 125 242 42153885
e 125 243 35631717
e 125 244 42024909
e 125 245 25777902
e 125 246 20602172
e 125 247 25781125
e 125 248 25781125
e 125 249 25777902
e 125 250 17368527
e 125 251 15068871
e 125 252 25776310
e 125 253 42041286
e 125 254 25781125
e 125 255 10264092
e 125 256 25806914
e 126 127 40751635
e 126 128 15227813
e 126 129 32435931
e 126 130 28936244
e 126 131 20359864
e 126 132 15924571
e 126 133 28959292
e 126 134 26630305
e 126 135 28916868
e 126 136 28908206
e 126 137 28372621
e 126 138 20233526
e 126 139 28834859
e 126 140 26342886
e 126 141 25962334
e 126 142 28837265
e 126 143 11917697
e 126 144 28954285
e 126 145 28307925
e 126 146 31409794
e 126 147 28957498
e 126 148 16211130
e 126 149 27708616
e 126 150 28951454
e 126 151 28952281
e 126 152 28638806
e 126 153 49790304
e 126 154 23708286
e 126 155 19091870
e 126 156 19890831
e 126 157 28965531
e 126 158 32948811
e 126 159 28844058
e 126 160 37623297
e 126 161 28962663
e 126 162 44150541
e 126 163 28926138
e 126 164 51138260
e 126 165 28959455
e 126 166 47286266
e 126 167 19275973
e 126 168 23844118
e 126 169 19419524
e 126 170 28966799
e 126 171 28962100
e 126 172 36232014
e 126 173 28959946
e 126 174 28961610
e 126 175 21104840
e 126 176 28906864
e 126 177 30683124
e 126 178 19852992
e 126 179 40687093
e 126 180 28834278
e 126 181 28937258
e 126 182 51622975
e 126 183 13317866
e 126 184 28951062
e 126 185 25198444
e 126 186 34805527
e 126 187 29003354
e 126 188 37623678
e 126 189 22409682
e 126 190 16340791
e 126 191 28878288
e 126 192 28811407
e 126 193 41785579
e 126 194 28951058
e 126 195 28962100
e 126 196 28942767
e 126 197 28807784
e 126 198 25415003
e 126 199 21169424
e 126 200 28961824
e 126 201 37549534
e 126 202 37437601
e 126 203 23747863
e 126 204 23426660
e 126 205 16438686
e 126 206 15125291
e 126 207 37566024
e 126 208 47228625
e 126 209 37623297
e 126 210 18864227
e 126 211 28563434
e 126 212 21282521
e 126 213 37825811
e 126 214 37628528
e 126 215 22691781
e 126 216 28953418
e 126 217 49605769
e 126 218 21023725
e 126 219 28924344
e 126 220 28943788
e 126 221 22343796
e 126 222 28859551
e 126 223 15323234
e 126 224 28880877
e 126 225 28861520
e 126 226 15387562
e 126 227 28961670
e 126 228 23615572
e 126 229 28962100
e 126 230 28949621
e 126 231 23500203
e 126 232 18883214
e 126 233 28908570
e 126 234 19768982
e 126 235 24399336
e 126 236 23481014
e 126 237 24565309
e 126 238 24622032
e 126 239 28962100
e 126 240 28960385
e 126 241 45886326
e 126 242 37497714
e 126 243 38766079
e 126 244 28962100
e 126 245 28962100
e 126 246 23783147
e 126 247 37549534
e 126 248 28962100
e 126 249 28962100
e 126 250 44552064
e 126 251 18248131
e 126 252 28957285
e 126 253 28959050
e 126 254 37623297
e 126 255 13445067
e 126 256 28962100
e 127 128 16395975
e 127 129 25983262
e 127 130 30104406
e 127 131 21528027
e 127 132 17092733
e 127 133 30129169
e 127 134 28547723
e 127 135 30085030
e 127 136 30437340
e 127 137 34000516
e 127 138 15303584
e 127 139 30003021
e 127 140 27511048
e 127 141 18351725
e 127 142 29917147
e 127 143 44684197
e 127 144 36730180
e 127 145 29476087
e 127 146 36817242
e 127 147 30127375
e 127 148 17379292
e 127 149 29209149
e 127 150 30119616
e 127 151 30120444
e 127 152 29803538
e 127 153 17092212
e 127 154 16289015
e 127 155 20260032
e 127 156 21829669
e 127 157 36866868
e 127 158 25267389
e 127 159 29991207
e 127 160 30130263
e 127 161 36923072
e 127 162 23521463
e 127 163 30895528
e 127 164 17600587
e 127 165 30127617
e 127 166 19845842
e 127 167 21542884
e 127 168 16249198
e 127 169 20587686
e 127 170 30129179
e 127 171 30130263
e 127 172 44528091
e 127 173 30130979
e 127 174 30126342
e 127 175 44011861
e 127 176 30075026
e 127 177 32590088
e 127 178 35877169
e 127 179 23106252
e 127 180 30002440
e 127 181 36832014
e 127 182 51346602
e 127 183 14563743
e 127 184 30120939
e 127 185 26363176
e 127 186 25780663
e 127 187 36953073
e 127 188 36878466
e 127 189 23574413
e 127 190 48546544
e 127 191 30877241
e 127 192 29979569
e 127 193 26895743
e 127 194 30119220
e 127 195 30130263
e 127 196 30112644
e 127 197 30769432
e 127 198 26584880
e 127 199 22337586
e 127 200 30872834
e 127 201 30895522
e 127 202 30783588
e 127 203 43796866
e 127 204 16673704
e 127 205 47396760
e 127 206 16293454
e 127 207 30119893
e 127 208 18822876
e 127 209 30130263
e 127 210 35936215
e 127 211 29739610
e 127 212 33209664
e 127 213 29996912
e 127 214 36883316
e 127 215 31305730
e 127 216 30121580
e 127 217 42951756
e 127 218 22200270
e 127 219 30092506
e 127 220 30117346
e 127 221 24284020
e 127 222 30826912
e 127 223 16491396
e 127 224 30050754
e 127 225 30029682
e 127 226 16555724
e 127 227 30130879
e 127 228 24785449
e 127 229 36878086
e 127 230 36865607
e 127 231 24670081
e 127 232 20051376
e 127 233 30078447
e 127 234 39959404
e 127 235 25567499
e 127 236 24650891
e 127 237 29343789
e 127 238 25790194
e 127 239 30130263
e 127 240 30895522
e 127 241 22996098
e 127 242 30030903
e 127 243 18947601
e 127 244 30130263
e 127 245 30872496
e 127 246 24951309
e 127 247 30130263
e 127 248 30130263
e 127 249 30130263
e 127 250 21717665
e 127 251 47193489
e 127 252 30125447
e 127 253 36973671
e 127 254 36970188
e 127 255 14613229
e 127 256 36878086
e 128 129 13831690
e 128 130 17952833
e 128 131 9376454
e 128 132 13820097
e 128 133 17977597
e 128 134 13296303
e 128 135 17933458
e 128 136 35129246
e 128 137 17390926
e 128 138 9206915
e 128 139 21186639
e 128 140 15359476
e 128 141 9467022
e 128 142 17741332
e 128 143 36054918
e 128 144 17967443
e 128 145 48631799
e 128 146 27239456
e 128 147 21242672
e 128 148 34587829
e 128 149 16024205
e 128 150 17968043
e 128 151 17968871
e 128 152 20918835
e 128 153 4940639
e 128 154 7404312
e 128 155 11818978
e 128 156 8907420
e 128 157 17978690
e 128 158 12990558
e 128 159 17860647
e 128 160 17978690
e 128 161 17978256
e 128 162 27798228
e 128 163 21452180
e 128 164 5449014
e 128 165 48070944
e 128 166 10961139
e 128 167 30932302
e 128 168 4097625
e 128 169 8505317
e 128 170 21246827
e 128 171 21245560
e 128 172 25245173
e 128 173 17979407
e 128 174 17967337
e 128 175 28148806
e 128 176 17923453
e 128 177 8863511
e 128 178 8869581
e 128 179 10395745
e 128 180 21159061
e 128 181 17950417
e 128 182 1833622
e 128 183 19618489
e 128 184 17969367
e 128 185 14137202
e 128 186 13629091
e 128 187 17905019
e 128 188 17978403
e 128 189 11422841
e 128 190 28952027
e 128 191 17894877
e 128 192 21094866
e 128 193 14744171
e 128 194 21257912
e 128 195 17978690
e 128 196 17964902
e 128 197 17875626
e 128 198 14433308
e 128 199 29107892
e 128 200 21245897
e 128 201 17978690
e 128 202 17866757
e 128 203 11982841
e 128 204 4522131
e 128 205 5446893
e 128 206 4141881
e 128 207 17968321
e 128 208 8592571
e 128 209 17978690
e 128 210 7882532
e 128 211 21250305
e 128 212 10299111
e 128 213 17845340
e 128 214 17973439
e 128 215 22534465
e 128 216 21236877
e 128 217 33301794
e 128 218 10042030
e 128 219 17940934
e 128 220 21243687
e 128 221 53966140
e 128 222 17877856
e 128 223 4339823
e 128 224 17899182
e 128 225 17878110
e 128 226 7671021
e 128 227 21270022
e 128 228 15900746
e 128 229 21245560
e 128 230 17966211
e 128 231 12518508
e 128 232 7899804
e 128 233 17926875
e 128 234 8787287
e 128 235 13415926
e 128 236 12499319
e 128 237 13583614
e 128 238 13638621
e 128 239 17978690
e 128 240 17978690
e 128 241 10844525
e 128 242 17879330
e 128 243 6796029
e 128 244 21245560
e 128 245 21245560
e 128 246 12799736
e 128 247 21245560
e 128 248 21245560
e 128 249 21245560
e 128 250 9566092
e 128 251 31582634
e 128 252 17973874
e 128 253 17975639
e 128 254 17978690
e 128 255 2461657
e 128 256 17978690
e 129 130 29223414
e 129 131 20648556
e 129 132 16211742
e 129 133 30693021
e 129 134 29562650
e 129 135 34623925
e 129 136 36826172
e 129 137 28663027
e 129 138 14891696
e 129 139 36809271
e 129 140 29644443
e 129 141 17470734
e 129 142 29011913
e 129 143 12206388
e 129 144 29239545
e 129 145 36933277
e 129 146 23071065
e 129 147 29247904
e 129 148 16499821
e 129 149 27296306
e 129 150 29238624
e 129 151 29259770
e 129 152 28924067
e 129 153 18859825
e 129 154 23466498
e 129 155 19379040
e 129 156 20179522
e 129 157 31897876
e 129 158 24387918
e 129 159 29114418
e 129 160 31897876
e 129 161 29249834
e 129 162 22640472
e 129 163 29164147
e 129 164 16721116
e 129 165 29248146
e 129 166 18966371
e 129 167 19563144
e 129 168 15368206
e 129 169 19708215
e 129 170 36893787
e 129 171 29249271
e 129 172 17011582
e 129 173 29248832
e 129 174 29239438
e 129 175 21393532
e 129 176 36945947
e 129 177 38682004
e 129 178 30927571
e 129 179 32883890
e 129 180 29122969
e 129 181 36839919
e 129 182 13105723
e 129 183 13606752
e 129 184 29241468
e 129 185 38599982
e 129 186 35090787
e 129 187 36921942
e 129 188 29250505
e 129 189 22693422
e 129 190 26938153
e 129 191 36971062
e 129 192 36717498
e 129 193 41128564
e 129 194 36880544
e 129 195 29249271
e 129 196 29231653
e 129 197 29094954
e 129 198 33348672
e 129 199 21473595
e 129 200 29248995
e 129 201 31897876
e 129 202 31785943
e 129 203 23254942
e 129 204 42962728
e 129 205 16718994
e 129 206 15412462
e 129 207 29238902
e 129 208 17943405
e 129 209 29249271
e 129 210 19153113
e 129 211 28852321
e 129 212 21569692
e 129 213 29117441
e 129 214 29244020
e 129 215 38133251
e 129 216 29242109
e 129 217 16289398
e 129 218 21312611
e 129 219 29213035
e 129 220 29237875
e 129 221 22632487
e 129 222 29148437
e 129 223 15610405
e 129 224 29169763
e 129 225 36884758
e 129 226 23445540
e 129 227 29251408
e 129 228 31523378
e 129 229 29250792
e 129 230 29238312
e 129 231 43167366
e 129 232 47309597
e 129 233 29198976
e 129 234 20059389
e 129 235 24686507
e 129 236 23771420
e 129 237 24854195
e 129 238 24910723
e 129 239 29250792
e 129 240 29249271
e 129 241 45137572
e 129 242 29151432
e 129 243 46760621
e 129 244 29249271
e 129 245 29250792
e 129 246 24071838
e 129 247 29250792
e 129 248 29250792
e 129 249 29249271
e 129 250 20836673
e 129 251 18538537
e 129 252 29244456
e 129 253 29247741
e 129 254 29250792
e 129 255 21355720
e 129 256 36868192
e 130 131 18298303
e 130 132 36374678
e 130 133 26899446
e 130 134 23227764
e 130 135 26855307
e 130 136 26846644
e 130 137 26312775
e 130 138 31481543
e 130 139 26773298
e 130 140 24281325
e 130 141 15122002
e 130 142 39985529
e 130 143 9856135
e 130 144 40208585
e 130 145 39976833
e 130 146 21887198
e 130 147 40195757
e 130 148 14149568
e 130 149 42284013
e 130 150 40210093
e 130 151 26890720
e 130 152 26573814
e 130 153 13862488
e 130 154 13059291
e 130 155 30715720
e 130 156 49825300
e 130 157 40219832
e 130 158 21912407
e 130 159 26782496
e 130 160 26900539
e 130 161 26901101
e 130 162 46292098
e 130 163 40242864
e 130 164 27668969
e 130 165 40221320
e 130 166 29914223
e 130 167 17214412
e 130 168 26407962
e 130 169 30875212
e 130 170 40221100
e 130 171 40219832
e 130 172 14661330
e 130 173 26900100
e 130 174 26889186
e 130 175 19043279
e 130 176 26845302
e 130 177 17785360
e 130 178 17791430
e 130 179 36191974
e 130 180 26772717
e 130 181 40170371
e 130 182 10755470
e 130 183 38592762
e 130 184 26891216
e 130 185 41951623
e 130 186 36010008
e 130 187 26826868
e 130 188 26900252
e 130 189 33642795
e 130 190 24587900
e 130 191 40224577
e 130 192 26749845
e 130 193 23666020
e 130 194 26889496
e 130 195 26900539
e 130 196 26882921
e 130 197 40313893
e 130 198 36653262
e 130 199 48058319
e 130 200 26900263
e 130 201 40219832
e 130 202 26788606
e 130 203 20904690
e 130 204 13443980
e 130 205 52288699
e 130 206 13063730
e 130 207 26890169
e 130 208 15593153
e 130 209 40198644
e 130 210 16804381
e 130 211 26509886
e 130 212 19220960
e 130 213 26767189
e 130 214 26895288
e 130 215 41484891
e 130 216 26891857
e 130 217 13939145
e 130 218 42620925
e 130 219 40251037
e 130 220 40264871
e 130 221 33663670
e 130 222 40316318
e 130 223 13261672
e 130 224 26821031
e 130 225 40317189
e 130 226 13326000
e 130 227 26901155
e 130 228 21555726
e 130 229 26900539
e 130 230 26888059
e 130 231 46488697
e 130 232 16821652
e 130 233 40168017
e 130 234 50147604
e 130 235 22337775
e 130 236 21421167
e 130 237 22521592
e 130 238 22560470
e 130 239 26900539
e 130 240 26900539
e 130 241 19766374
e 130 242 26801179
e 130 243 50044635
e 130 244 26900539
e 130 245 40219832
e 130 246 47059091
e 130 247 26900539
e 130 248 40219832
e 130 249 26900539
e 130 250 43756293
e 130 251 16188285
e 130 252 40215017
e 130 253 40223316
e 130 254 26900539
e 130 255 11383506
e 130 256 40219832
e 131 132 35135895
e 131 133 24719128
e 131 134 20037833
e 131 135 24674988
e 131 136 24666326
e 131 137 41238397
e 131 138 9887623
e 131 139 24592979
e 131 140 22101006
e 131 141 53985983
e 131 142 24482863
e 131 143 7675817
e 131 144 25283306
e 131 145 32724334
e 131 146 18542014
e 131 147 24717333
e 131 148 38102188
e 131 149 22765735
e 131 150 25087862
e 131 151 24710402
e 131 152 24393496
e 131 153 36217968
e 131 154 10878973
e 131 155 15216108
e 131 156 15652433
e 131 157 24870986
e 131 158 46092882
e 131 159 24581165
e 131 160 24720221
e 131 161 24720783
e 131 162 31499232
e 131 163 24635097
e 131 164 12190545
e 131 165 24717575
e 131 166 14435800
e 131 167 15034094
e 131 168 10839156
e 131 169 49609639
e 131 170 24719137
e 131 171 24720221
e 131 172 12689862
e 131 173 24797546
e 131 174 24807773
e 131 175 16862961
e 131 176 24664984
e 131 177 32848906
e 131 178 15611112
e 131 179 20503884
e 131 180 24592399
e 131 181 24918291
e 131 182 8578634
e 131 183 23096633
e 131 184 24710897
e 131 185 26528620
e 131 186 30636825
e 131 187 41920670
e 131 188 24724083
e 131 189 18240980
e 131 190 22407582
e 131 191 24695446
e 131 192 24569527
e 131 193 21485701
e 131 194 24724775
e 131 195 24796829
e 131 196 24702602
e 131 197 24565904
e 131 198 21174838
e 131 199 32562189
e 131 200 41957451
e 131 201 24723703
e 131 202 41845180
e 131 203 46957979
e 131 204 19181349
e 131 205 35543559
e 131 206 10883412
e 131 207 24709851
e 131 208 15490763
e 131 209 24720221
e 131 210 14624063
e 131 211 42341053
e 131 212 17040642
e 131 213 24586870
e 131 214 24714970
e 131 215 18449901
e 131 216 24711539
e 131 217 36853064
e 131 218 50852222
e 131 219 24704015
e 131 220 24707304
e 131 221 18240667
e 131 222 24678119
e 131 223 11081354
e 131 224 24669889
e 131 225 24619640
e 131 226 11145682
e 131 227 24720837
e 131 228 19375407
e 131 229 24796829
e 131 230 24707741
e 131 231 19260039
e 131 232 14641334
e 131 233 41856767
e 131 234 15528818
e 131 235 20157457
e 131 236 19240849
e 131 237 20341274
e 131 238 20380152
e 131 239 40017528
e 131 240 24720221
e 131 241 17586056
e 131 242 24745009
e 131 243 13537559
e 131 244 24720221
e 131 245 24720221
e 131 246 19544749
e 131 247 24720221
e 131 248 24723703
e 131 249 41803897
e 131 250 45340358
e 131 251 14007966
